,Credit Amount,gender,Education level,Marital Status,Age,Y,totall bill statement,total amount paid,avg repayment
24955,180000,1,1,2,29,0,13050,28448,-1.0
24956,360000,1,3,2,31,0,12066,4168,0.0
24957,60000,1,2,2,31,0,219327,49500,-0.0
24958,100000,1,1,2,31,0,38031,38852,-1.0
24959,80000,1,2,2,48,0,354059,15023,0.0
24960,240000,1,1,2,34,0,134894,31835,0.0
24961,40000,1,1,2,35,0,7677,9027,-2.0
24962,80000,1,2,2,35,0,402660,16523,0.0
24963,120000,1,1,1,48,1,2460,2610,-0.0
24964,280000,1,4,1,42,0,68613,62796,-1.0
24965,210000,1,1,1,41,0,4161,1800,-2.0
24966,70000,1,2,2,38,0,202203,6989,0.0
24967,160000,1,1,2,37,1,428353,34143,1.0
24968,260000,1,5,1,47,0,10655,13150,-1.0
24969,100000,1,1,2,37,1,247946,12940,1.0
24970,80000,1,2,2,36,1,301152,11300,1.0
24971,140000,1,2,1,44,0,5021,4381,-0.0
24972,100000,1,2,2,40,0,20389,23593,-2.0
24973,50000,1,1,1,37,0,59694,2500,-1.0
24974,20000,1,2,2,35,0,99333,5900,2.0
24975,240000,1,1,1,35,0,994043,37767,0.0
24976,90000,1,2,1,44,0,112614,6613,0.0
24977,420000,1,2,1,38,0,1574904,56237,0.0
24978,500000,1,2,2,33,0,776900,95430,0.0
24979,350000,1,1,2,33,0,726547,259690,-1.0
24980,50000,1,2,1,43,0,174682,9336,0.0
24981,80000,1,1,2,40,0,200395,49200,-0.0
24982,200000,1,1,1,42,0,0,0,-2.0
24983,240000,1,1,1,43,0,427240,15393,0.0
24984,30000,1,2,2,44,0,0,0,-2.0
24985,50000,1,3,0,39,0,154416,7085,0.0
24986,290000,1,2,1,46,0,97679,32034,-0.0
24987,20000,1,3,1,38,0,105638,24443,-0.0
24988,330000,1,2,1,45,0,539519,19760,0.0
24989,10000,1,1,2,36,1,60479,4120,1.0
24990,370000,1,1,1,45,0,824072,46000,0.0
24991,80000,1,1,2,43,0,470919,24093,0.0
24992,340000,1,2,1,40,0,894804,29333,0.0
24993,500000,1,1,1,31,1,1762,881,-1.0
24994,460000,1,1,1,49,0,1755828,69700,0.0
24995,50000,1,2,2,43,1,226928,7010,0.0
24996,160000,1,6,1,44,0,842979,32565,0.0
24997,80000,1,2,1,47,1,437049,17455,1.0
24998,210000,1,3,2,48,0,504136,31950,-0.0
24999,30000,1,3,1,35,0,158550,21156,0.0
25000,30000,1,2,2,37,1,176027,36971,-0.0
25001,410000,1,1,1,38,0,36008,35509,-1.0
25002,260000,1,2,2,35,1,1467449,223021,0.0
25003,50000,1,2,1,40,0,107560,11200,0.0
25004,360000,1,3,1,37,0,1393,1163,-2.0
25005,50000,1,3,1,49,0,231607,15864,0.0
25006,220000,1,1,1,40,0,13307,9257,0.0
25007,30000,1,3,2,50,1,234536,37400,1.0
25008,230000,1,2,2,50,1,160239,19435,0.0
25009,20000,1,3,1,50,0,109598,2000,4.0
25010,500000,1,2,1,45,0,202526,102681,-1.0
25011,50000,1,1,2,34,0,166104,5750,1.0
25012,440000,1,2,1,49,0,9776,9834,-2.0
25013,140000,1,1,1,50,0,543270,28099,0.0
25014,480000,1,1,1,49,0,512069,485616,-2.0
25015,20000,1,2,2,53,1,104367,8219,0.0
25016,170000,1,2,1,52,0,9407,6549,0.0
25017,260000,1,2,1,54,0,1281058,47410,0.0
25018,140000,1,1,2,50,1,3120,1560,-0.0
25019,100000,1,3,1,49,0,33333,0,-1.0
25020,220000,1,3,1,65,0,10272,11850,-1.0
25021,160000,1,3,1,61,0,2730,2340,-1.0
25022,20000,1,2,1,50,0,52831,27190,-1.0
25023,210000,1,3,1,50,1,10659,13190,-1.0
25024,60000,1,3,1,50,0,5352,4554,-2.0
25025,190000,1,1,1,50,1,229854,10100,2.0
25026,500000,1,1,2,51,0,481588,23000,0.0
25027,20000,1,2,2,50,0,66730,6400,0.0
25028,460000,1,1,1,51,0,747929,38670,0.0
25029,460000,1,3,1,61,0,33583,24400,-1.0
25030,300000,1,3,1,56,0,1212711,74869,0.0
25031,490000,1,2,1,57,0,374086,18417,0.0
25032,90000,1,2,1,58,0,418987,17244,0.0
25033,70000,1,3,1,55,1,138575,8700,2.0
25034,20000,1,2,1,55,1,109780,5978,0.0
25035,20000,1,2,1,61,0,3430,5270,-1.0
25036,10000,1,3,2,61,1,54953,4117,0.0
25037,420000,1,1,1,53,0,33728,32532,-1.0
25038,200000,1,2,1,54,0,47486,42385,-1.0
25039,500000,1,1,2,58,0,920690,69788,0.0
25040,150000,1,1,1,55,0,740632,25480,0.0
25041,50000,1,3,2,58,0,200377,25666,0.0
25042,180000,1,2,1,63,0,302532,12056,0.0
25043,20000,1,2,2,52,0,59861,3797,0.0
25044,150000,1,2,1,52,1,843019,36082,2.0
25045,50000,1,3,1,60,0,263866,7708,0.0
25046,130000,1,2,1,54,0,400709,13300,0.0
25047,370000,1,1,2,52,0,546078,18119,0.0
25048,360000,1,2,1,58,1,55805,50694,-1.0
25049,100000,1,3,1,54,1,356001,40000,2.0
25050,50000,1,3,2,54,0,350335,10380,0.0
25051,200000,1,3,2,61,1,22347,24497,-1.0
25052,400000,1,3,1,53,0,243663,193014,-0.0
25053,20000,1,2,1,56,0,112943,6352,0.0
25054,500000,1,1,1,55,1,29742,0,2.0
25055,20000,1,2,2,49,1,75621,5789,-0.0
25056,240000,1,5,1,50,0,1338497,51488,0.0
25057,210000,1,2,2,52,0,97235,91966,-2.0
25058,130000,1,2,2,54,0,499893,20400,0.0
25059,130000,1,3,2,49,0,90884,21878,-0.0
25060,360000,1,1,1,49,1,11882,5284,-1.0
25061,50000,1,1,2,55,0,75237,65426,-1.0
25062,500000,1,1,1,54,0,52362,26097,-0.0
25063,130000,1,3,2,54,0,573073,27600,0.0
25064,20000,1,3,2,55,1,113838,5864,0.0
25065,480000,1,1,1,50,0,15878,15878,-2.0
25066,240000,1,3,1,50,0,775089,28382,0.0
25067,60000,1,2,1,51,0,279483,11252,0.0
25068,450000,1,1,1,61,1,912051,66000,-0.0
25069,350000,1,3,1,65,0,1632,2751,-1.0
25070,130000,1,2,1,48,1,664119,26654,0.0
25071,240000,1,1,1,48,0,1109969,35772,0.0
25072,50000,1,2,2,54,0,225763,8217,0.0
25073,60000,1,2,2,53,0,189435,7130,0.0
25074,20000,1,1,2,50,0,73707,5700,0.0
25075,30000,1,2,1,48,0,162210,8481,0.0
25076,400000,1,1,1,48,0,106029,103276,-2.0
25077,400000,1,1,1,50,0,75129,4898,0.0
25078,200000,1,1,1,48,0,2472,2521,-1.0
25079,260000,1,2,1,50,0,612313,23000,0.0
25080,30000,1,1,1,59,0,8987,10647,-1.0
25081,30000,1,1,1,52,1,45084,3362,-0.0
25082,270000,1,1,1,54,0,62568,62914,-1.0
25083,260000,1,3,1,48,0,905201,36400,0.0
25084,210000,1,2,1,47,0,-520,296,-1.0
25085,500000,1,1,1,51,0,1415584,46501,1.0
25086,50000,1,2,1,49,1,189116,7020,0.0
25087,160000,1,1,1,53,0,447119,11400,0.0
25088,550000,1,1,1,53,0,1258957,51635,0.0
25089,330000,1,1,1,54,0,66094,104094,-2.0
25090,280000,1,1,1,60,1,685,5305,-0.0
25091,400000,1,1,1,66,0,733859,59200,0.0
25092,300000,1,1,1,55,0,776869,30003,0.0
25093,20000,1,2,1,56,0,148140,10313,0.0
25094,280000,1,1,1,39,0,31086,31892,-1.0
25095,400000,1,3,2,63,0,1039513,477738,-1.0
25096,230000,1,3,1,58,0,10144,14430,-2.0
25097,20000,1,3,2,53,1,49761,24255,-1.0
25098,50000,1,3,1,55,1,30900,0,-1.0
25099,480000,1,1,1,66,0,128961,131599,-1.0
25100,360000,1,5,1,50,0,3602,0,-2.0
25101,110000,1,3,1,51,0,106959,33652,-0.0
25102,150000,1,1,1,51,0,661161,56357,0.0
25103,50000,1,2,1,54,1,300895,10709,1.0
25104,200000,1,1,1,54,0,205150,0,-1.0
25105,110000,1,2,1,49,0,457668,17138,0.0
25106,100000,1,1,1,55,0,113429,19000,0.0
25107,20000,1,1,2,50,0,23011,4612,-0.0
25108,30000,1,2,1,50,0,167500,17807,0.0
25109,230000,1,2,1,60,0,765947,27636,0.0
25110,50000,1,3,1,50,1,68333,7119,0.0
25111,30000,1,3,2,53,0,41010,3000,-1.0
25112,50000,1,3,1,55,0,61582,21286,-0.0
25113,130000,1,3,1,51,0,746663,31200,0.0
25114,50000,1,2,1,57,0,224960,8870,0.0
25115,360000,1,1,1,58,1,-829,1006,-0.0
25116,50000,1,2,1,56,0,135135,5480,0.0
25117,150000,1,1,1,54,1,2618,4127,-2.0
25118,240000,1,2,1,56,0,2340,2880,-1.0
25119,500000,1,1,1,51,0,97882,97763,-1.0
25120,170000,1,3,1,61,0,853748,29100,0.0
25121,350000,1,1,1,50,0,529576,23316,0.0
25122,160000,1,1,1,51,1,13003,7534,1.0
25123,220000,1,2,1,50,0,55026,58883,-0.0
25124,500000,1,5,1,53,0,1946232,56313,0.0
25125,460000,1,1,1,51,0,10375,7613,-1.0
25126,50000,1,1,1,50,0,3120,1950,-0.0
25127,740000,1,1,1,50,0,1805310,72200,0.0
25128,50000,1,3,1,50,0,20176,18603,-1.0
25129,290000,1,1,1,51,0,1116799,42732,0.0
25130,320000,1,1,2,57,0,1161821,46300,0.0
25131,420000,1,1,1,52,0,90712,91369,-1.0
25132,500000,1,3,1,50,0,8502,8163,-1.0
25133,450000,1,1,1,52,0,1884215,74552,0.0
25134,120000,1,1,1,54,0,7000,7000,-2.0
25135,80000,1,2,1,56,0,325405,12454,0.0
25136,250000,1,3,1,56,0,52286,71191,-1.0
25137,180000,1,1,1,75,1,0,0,-2.0
25138,260000,1,3,2,52,0,0,4012,-2.0
25139,20000,1,2,1,52,0,12912,12578,-1.0
25140,220000,1,3,1,63,0,5065,4321,-2.0
25141,90000,1,1,1,61,0,268257,9295,0.0
25142,210000,1,2,1,75,0,1229123,49910,0.0
25143,300000,1,3,1,72,0,19661,38696,-0.0
25144,30000,1,3,1,56,1,175396,0,4.0
25145,90000,1,2,1,55,0,156848,31000,0.0
25146,300000,1,3,1,56,1,0,0,-2.0
25147,500000,1,1,1,54,1,3127490,110000,1.0
25148,170000,2,2,2,37,0,498028,131133,-0.0
25149,150000,2,3,2,28,0,608285,23807,0.0
25150,360000,2,2,2,25,0,51346,57448,-1.0
25151,70000,2,2,1,46,0,327648,12300,0.0
25152,350000,2,1,1,33,0,41521,59786,-2.0
25153,50000,2,3,1,27,0,135122,10053,0.0
25154,50000,2,2,1,27,1,135097,7500,2.0
25155,70000,2,2,2,26,1,383842,12365,1.0
25156,30000,2,2,1,24,0,179103,6558,2.0
25157,30000,2,3,1,23,0,163743,8051,0.0
25158,260000,2,2,1,37,0,76015,39840,-0.0
25159,30000,2,2,2,22,1,28239,14145,1.0
25160,240000,2,2,1,34,0,386216,104397,-0.0
25161,80000,2,1,2,29,1,256213,11016,2.0
25162,40000,2,1,2,27,0,74149,6418,0.0
25163,130000,2,1,2,30,1,58695,3600,2.0
25164,60000,2,3,2,41,0,298156,16412,0.0
25165,250000,2,2,2,28,0,13263,11996,-1.0
25166,60000,2,2,2,25,0,249679,13532,0.0
25167,390000,2,1,2,27,0,13435,10096,-1.0
25168,110000,2,3,2,29,0,146622,9100,0.0
25169,30000,2,2,2,22,0,157056,5911,0.0
25170,50000,2,3,2,23,0,297084,14400,2.0
25171,10000,2,2,2,21,0,48433,3838,0.0
25172,50000,2,1,2,22,0,44951,3818,0.0
25173,80000,2,2,2,22,0,4883,5311,-1.0
25174,30000,2,2,1,21,0,171627,7459,0.0
25175,30000,2,1,2,21,1,182575,21138,0.0
25176,50000,2,2,1,22,0,237443,11857,2.0
25177,50000,2,2,2,22,0,261607,8108,1.0
25178,50000,2,3,1,22,0,119727,3900,2.0
25179,10000,2,1,2,22,0,42521,5950,0.0
25180,50000,2,3,2,23,0,90718,44335,-0.0
25181,50000,2,2,2,23,0,29143,1409,1.0
25182,10000,2,2,2,22,0,40898,10216,-0.0
25183,10000,2,2,2,21,1,37673,7200,0.0
25184,70000,2,2,2,22,0,331456,12232,0.0
25185,20000,2,2,2,22,0,80512,4672,0.0
25186,30000,2,2,2,22,0,166830,8700,2.0
25187,30000,2,1,2,22,0,140002,9199,0.0
25188,50000,2,3,2,23,0,173516,7241,0.0
25189,100000,2,2,1,22,0,444774,51000,0.0
25190,30000,2,2,2,23,0,119386,10000,0.0
25191,20000,2,2,2,22,1,19346,6300,1.0
25192,50000,2,1,2,23,1,281198,10000,2.0
25193,30000,2,2,1,25,0,204590,6000,3.0
25194,30000,2,2,2,23,1,168860,10534,0.0
25195,30000,2,2,2,23,0,161576,23150,0.0
25196,20000,2,2,2,23,0,91147,30931,0.0
25197,30000,2,2,2,23,1,84338,5700,2.0
25198,50000,2,1,2,23,0,101983,5490,0.0
25199,80000,2,2,1,23,0,174406,6996,-0.0
25200,30000,2,2,2,24,0,12092,12305,-1.0
25201,10000,2,2,2,22,0,52743,5352,0.0
25202,30000,2,2,2,23,1,133781,7997,0.0
25203,20000,2,1,2,24,0,3186,1405,-2.0
25204,30000,2,2,1,22,0,8757,6526,-1.0
25205,120000,2,1,2,23,0,621617,26500,0.0
25206,30000,2,1,1,23,0,137877,7767,0.0
25207,110000,2,2,2,23,0,46821,48671,-1.0
25208,30000,2,2,2,23,0,81723,6781,0.0
25209,80000,2,2,2,23,0,259659,26677,0.0
25210,20000,2,1,2,23,0,99305,9180,0.0
25211,170000,2,3,1,23,0,152359,7090,0.0
25212,120000,2,1,2,24,0,74875,8739,0.0
25213,30000,2,2,2,23,0,38010,22757,-0.0
25214,50000,2,1,2,23,0,150180,12942,0.0
25215,200000,2,2,1,29,0,3600,4500,-1.0
25216,30000,2,1,2,23,1,101282,6600,0.0
25217,90000,2,2,2,23,0,53002,24244,0.0
25218,50000,2,2,2,24,0,227284,10954,0.0
25219,50000,2,1,2,23,0,188838,8567,0.0
25220,150000,2,2,2,24,0,198488,42238,0.0
25221,10000,2,1,2,24,0,49552,5000,1.0
25222,130000,2,3,2,24,1,504879,19052,0.0
25223,70000,2,2,2,23,0,22712,11554,-1.0
25224,40000,2,1,2,23,0,93502,5850,2.0
25225,200000,2,2,2,24,0,643439,161910,0.0
25226,110000,2,2,2,25,0,597619,32280,0.0
25227,80000,2,2,2,25,0,182525,9106,1.0
25228,90000,2,1,2,24,0,156692,6723,0.0
25229,30000,2,2,2,24,0,161530,10516,0.0
25230,20000,2,3,2,22,0,81685,18582,0.0
25231,30000,2,1,2,24,0,142128,7640,0.0
25232,230000,2,2,2,24,1,9302,8789,-1.0
25233,50000,2,2,2,24,0,16721,37160,-1.0
25234,80000,2,2,2,25,1,239166,12875,1.0
25235,130000,2,2,2,25,0,666837,30800,0.0
25236,150000,2,1,2,25,1,3972,594,-0.0
25237,80000,2,3,1,25,0,22046,22056,-2.0
25238,140000,2,2,2,26,0,749936,31475,0.0
25239,150000,2,1,2,26,0,151693,7643,-0.0
25240,50000,2,2,2,24,0,264689,14047,0.0
25241,80000,2,1,2,26,0,222209,58000,0.0
25242,130000,2,2,2,25,0,307384,24500,0.0
25243,40000,2,1,2,26,0,36796,21625,-1.0
25244,140000,2,2,2,24,1,259312,17093,1.0
25245,30000,2,1,2,25,0,106283,34245,-0.0
25246,500000,2,2,2,25,0,171128,35581,0.0
25247,270000,2,2,2,25,0,215835,11921,0.0
25248,60000,2,2,2,23,0,196872,7994,0.0
25249,120000,2,2,2,23,0,6900,0,4.0
25250,130000,2,2,2,24,0,231428,10740,0.0
25251,30000,2,2,2,25,0,159351,13411,1.0
25252,290000,2,2,2,25,0,253339,8200,0.0
25253,30000,2,1,2,24,1,149465,10500,1.0
25254,50000,2,2,2,26,0,283116,12500,0.0
25255,210000,2,3,2,25,1,676425,54666,0.0
25256,30000,2,1,2,23,1,166450,11000,0.0
25257,60000,2,2,2,23,0,131068,11000,0.0
25258,50000,2,3,1,23,1,128947,7060,0.0
25259,80000,2,1,2,23,0,13040,15986,-1.0
25260,50000,2,2,2,24,1,259320,12360,2.0
25261,90000,2,2,2,23,0,214391,5575,1.0
25262,50000,2,1,2,23,1,31509,12630,0.0
25263,50000,2,1,2,23,1,233633,9165,0.0
25264,20000,2,2,2,23,0,93571,7200,0.0
25265,150000,2,2,2,23,0,969800,43000,0.0
25266,110000,2,2,2,24,0,486143,23200,0.0
25267,140000,2,2,2,24,0,31239,10355,-1.0
25268,30000,2,2,2,25,0,181258,9500,0.0
25269,120000,2,2,1,25,0,184027,12475,0.0
25270,80000,2,2,2,25,0,470869,19000,0.0
25271,80000,2,2,2,26,0,158798,47007,-0.0
25272,80000,2,2,2,25,0,359820,83112,0.0
25273,50000,2,2,1,25,0,39932,17452,-0.0
25274,30000,2,2,2,22,0,172196,11902,0.0
25275,80000,2,3,2,22,0,95018,28709,-0.0
25276,30000,2,2,2,23,1,160914,5544,0.0
25277,50000,2,3,2,23,0,72536,28965,0.0
25278,170000,2,1,2,27,0,238424,20150,-0.0
25279,80000,2,3,2,27,1,155991,7450,0.0
25280,210000,2,2,2,26,0,36012,5322,-0.0
25281,160000,2,1,2,26,0,605300,22299,1.0
25282,150000,2,2,2,26,0,25182,16077,-1.0
25283,70000,2,3,2,24,0,413451,19200,0.0
25284,60000,2,3,1,23,0,295117,9395,0.0
25285,50000,2,2,2,22,0,261917,19188,0.0
25286,140000,2,2,2,26,1,741502,30900,2.0
25287,80000,2,2,1,26,0,376105,14899,0.0
25288,80000,2,2,1,26,0,62450,61275,-1.0
25289,60000,2,1,2,26,0,195201,9202,0.0
25290,200000,2,1,2,27,0,249502,29566,0.0
25291,100000,2,1,2,27,0,122578,10650,-0.0
25292,100000,2,1,2,26,0,426611,17100,0.0
25293,80000,2,2,2,26,1,422380,19060,0.0
25294,70000,2,2,2,22,0,347603,14234,0.0
25295,80000,2,2,2,24,0,47016,14230,-0.0
25296,60000,2,2,2,24,0,262474,9564,0.0
25297,80000,2,2,2,24,0,251974,9061,0.0
25298,50000,2,2,1,24,0,291780,11813,0.0
25299,80000,2,1,2,24,1,396596,13521,0.0
25300,30000,2,2,2,23,0,129819,7933,0.0
25301,50000,2,1,2,25,0,52120,7000,0.0
25302,80000,2,3,2,25,0,425076,14500,0.0
25303,20000,2,2,1,21,0,115070,5022,0.0
25304,80000,2,2,1,25,0,330946,13140,0.0
25305,100000,2,1,2,25,0,565503,22406,0.0
25306,30000,2,1,2,25,1,63665,2046,1.0
25307,200000,2,1,2,25,0,558672,16700,-0.0
25308,60000,2,2,2,25,1,222532,10800,0.0
25309,170000,2,2,0,24,0,228450,37450,-0.0
25310,20000,2,1,2,24,1,101487,11100,0.0
25311,230000,2,1,2,25,0,115056,37669,0.0
25312,50000,2,2,2,25,0,306151,7573,1.0
25313,90000,2,2,2,25,1,403801,24327,0.0
25314,70000,2,1,2,25,0,45508,42212,-1.0
25315,50000,2,1,2,25,0,282502,14859,0.0
25316,120000,2,2,2,26,0,76945,4882,0.0
25317,50000,2,3,2,26,1,211890,9600,2.0
25318,380000,2,1,2,27,0,16087,21087,-2.0
25319,140000,2,1,2,27,1,2497,4090,-1.0
25320,200000,2,2,2,27,0,648308,36000,0.0
25321,60000,2,2,2,26,0,80487,27168,-0.0
25322,80000,2,3,2,25,0,443367,21971,0.0
25323,270000,2,1,2,28,0,415947,17950,0.0
25324,150000,2,2,2,28,0,94441,10950,0.0
25325,260000,2,3,2,27,0,514490,17256,0.0
25326,200000,2,5,1,27,0,1032397,37712,0.0
25327,90000,2,1,2,27,0,368383,14532,0.0
25328,200000,2,2,1,29,0,305418,11471,1.0
25329,200000,2,3,2,29,0,1956,1956,-1.0
25330,30000,2,2,2,25,1,161587,8300,1.0
25331,180000,2,1,2,27,0,460728,22111,0.0
25332,30000,2,2,1,28,0,66029,6136,0.0
25333,520000,2,1,2,28,0,542784,357654,-0.0
25334,80000,2,3,2,28,0,34429,36721,-1.0
25335,120000,2,3,1,28,0,337181,31588,0.0
25336,360000,2,1,2,27,0,11882,8660,-1.0
25337,50000,2,1,2,27,0,272288,15423,0.0
25338,200000,2,2,2,27,0,513275,18195,0.0
25339,30000,2,2,2,24,1,145021,13812,0.0
25340,50000,2,2,2,24,0,114902,36392,0.0
25341,80000,2,1,2,25,0,26008,24421,-2.0
25342,50000,2,2,2,25,0,143940,31288,-0.0
25343,120000,2,2,2,26,0,10339,10331,-1.0
25344,210000,2,5,2,27,0,780,780,-1.0
25345,80000,2,2,2,22,0,346542,11036,0.0
25346,50000,2,1,2,25,0,203136,8483,0.0
25347,300000,2,2,2,25,0,10183,9133,-2.0
25348,100000,2,1,2,26,0,28816,5407,0.0
25349,80000,2,2,2,26,1,1950,1560,-1.0
25350,130000,2,1,2,26,0,6947,9243,-1.0
25351,80000,2,2,2,27,0,60276,25805,0.0
25352,160000,2,1,2,27,1,49047,37977,0.0
25353,130000,2,1,2,27,0,622420,25016,0.0
25354,30000,2,1,1,23,0,18393,3842,0.0
25355,50000,2,1,2,23,0,38905,11534,-0.0
25356,20000,2,2,2,22,0,112238,5824,0.0
25357,140000,2,2,2,23,0,88296,12147,0.0
25358,180000,2,1,2,25,0,275830,10445,-0.0
25359,400000,2,3,2,26,0,87828,6995,0.0
25360,260000,2,2,2,26,0,-4572,2788,-2.0
25361,260000,2,2,2,26,0,1500554,52086,0.0
25362,180000,2,2,1,26,0,12909,12684,-1.0
25363,160000,2,1,2,27,0,3918,3918,-2.0
25364,20000,2,2,2,25,0,113135,5026,1.0
25365,30000,2,2,1,25,0,165986,8842,0.0
25366,250000,2,2,1,25,0,133758,31000,0.0
25367,80000,2,1,2,25,0,269830,19276,0.0
25368,90000,2,1,2,24,0,154247,3292,-1.0
25369,50000,2,1,2,28,0,-2000,2000,-2.0
25370,210000,2,1,2,27,0,159005,11406,0.0
25371,200000,2,1,2,27,0,110878,32015,0.0
25372,320000,2,2,2,28,0,187757,65560,-0.0
25373,200000,2,1,1,32,0,14707,5455,-2.0
25374,80000,2,2,1,27,1,13409,4287,1.0
25375,140000,2,3,2,26,0,187979,7941,0.0
25376,80000,2,1,2,27,0,435035,19787,0.0
25377,200000,2,1,2,29,0,54392,37019,-0.0
25378,230000,2,2,2,30,1,12591,8229,-0.0
25379,230000,2,1,2,28,0,335156,9871,-1.0
25380,20000,2,3,1,26,0,67698,6169,0.0
25381,90000,2,2,1,27,0,222778,5228,0.0
25382,130000,2,2,1,26,1,25603,2550,1.0
25383,320000,2,2,2,29,0,23172,26318,-2.0
25384,30000,2,2,2,29,0,212301,17706,1.0
25385,240000,2,1,2,29,1,227219,24000,1.0
25386,360000,2,1,2,29,0,21882,25491,-1.0
25387,30000,2,1,2,28,0,17555,3987,-1.0
25388,240000,2,3,2,28,1,778521,14171,1.0
25389,320000,2,1,2,28,0,3998,5997,-2.0
25390,410000,2,1,2,28,0,333707,7585,-0.0
25391,220000,2,2,2,29,0,235452,14508,0.0
25392,240000,2,1,2,26,0,6658,6846,-2.0
25393,200000,2,1,2,26,0,30265,30938,-2.0
25394,80000,2,5,2,25,0,326831,13504,0.0
25395,20000,2,1,2,25,0,112830,7409,0.0
25396,20000,2,1,2,24,0,47166,53216,-1.0
25397,300000,2,2,2,26,0,11911,17011,-1.0
25398,340000,2,1,2,26,0,106983,6170,2.0
25399,300000,2,2,2,27,0,53151,11698,-0.0
25400,350000,2,1,2,26,0,0,0,-2.0
25401,20000,2,1,2,24,1,104170,8000,0.0
25402,90000,2,1,2,24,0,334978,29846,0.0
25403,80000,2,2,1,27,1,334873,9509,0.0
25404,20000,2,2,1,28,0,39221,3333,0.0
25405,240000,2,1,2,28,0,1111005,40100,0.0
25406,150000,2,1,2,27,1,20395,19583,0.0
25407,100000,2,1,2,27,1,259280,10795,0.0
25408,150000,2,2,1,24,0,29055,29746,-1.0
25409,50000,2,1,2,27,0,135408,10218,-1.0
25410,260000,2,1,2,27,0,498954,16433,0.0
25411,140000,2,1,2,27,0,922892,34568,0.0
25412,30000,2,1,2,24,0,84292,45868,-0.0
25413,90000,2,2,2,23,0,88089,10428,0.0
25414,50000,2,2,1,23,1,46239,6431,0.0
25415,230000,2,2,2,31,0,238245,62278,-0.0
25416,70000,2,3,1,30,1,346682,14600,2.0
25417,300000,2,1,2,30,0,340609,14640,0.0
25418,300000,2,1,2,27,0,439498,272808,-1.0
25419,110000,2,1,2,29,1,645235,25994,0.0
25420,30000,2,2,2,27,0,30800,10445,0.0
25421,20000,2,2,2,27,1,26689,5299,-0.0
25422,30000,2,1,2,22,0,6173,5768,-1.0
25423,350000,2,1,2,31,0,204108,92480,-0.0
25424,200000,2,1,2,30,0,60938,53661,-1.0
25425,200000,2,1,2,31,0,12202,1460,-2.0
25426,50000,2,2,1,26,0,188767,8353,0.0
25427,100000,2,2,2,26,1,426782,11744,1.0
25428,140000,2,2,2,26,0,46523,14844,-0.0
25429,50000,2,3,2,22,0,296897,10053,1.0
25430,50000,2,1,2,22,0,202100,10523,0.0
25431,160000,2,1,2,27,0,549456,38017,1.0
25432,170000,2,2,2,28,0,920030,336152,-0.0
25433,160000,2,1,2,28,0,260139,10206,0.0
25434,100000,2,3,2,28,0,6900,0,4.0
25435,100000,2,1,2,29,0,446311,21000,0.0
25436,200000,2,2,2,23,1,61650,0,-1.0
25437,360000,2,1,2,27,0,1731040,84355,0.0
25438,160000,2,1,2,27,0,699173,137844,-0.0
25439,500000,2,1,2,30,0,708653,30116,0.0
25440,50000,2,1,2,30,0,226054,7413,0.0
25441,90000,2,2,2,25,0,536785,24600,0.0
25442,300000,2,2,2,25,0,6364,17397,-2.0
25443,120000,2,1,2,28,1,332396,17900,0.0
25444,300000,2,1,2,28,1,23356,9343,-1.0
25445,500000,2,1,2,28,0,187057,80855,-0.0
25446,50000,2,2,1,28,0,102661,6311,0.0
25447,20000,2,2,1,26,0,103447,7219,0.0
25448,240000,2,1,2,27,0,118175,0,-1.0
25449,210000,2,2,2,27,0,153144,14077,0.0
25450,50000,2,3,1,24,0,157387,58228,-0.0
25451,50000,2,2,2,25,0,128800,4814,-0.0
25452,60000,2,1,2,25,0,13112,11605,-1.0
25453,310000,2,2,2,28,0,1729358,61663,0.0
25454,140000,2,1,2,28,1,319458,15983,1.0
25455,320000,2,2,1,27,0,6385,5210,-2.0
25456,90000,2,2,1,27,0,136051,8084,0.0
25457,280000,2,2,1,27,0,1479358,52447,0.0
25458,80000,2,3,1,25,1,11681,8306,-1.0
25459,170000,2,1,2,25,0,892927,108568,0.0
25460,240000,2,2,1,30,1,22943,16104,-0.0
25461,30000,2,1,1,23,1,167462,6641,0.0
25462,120000,2,2,2,24,0,384395,14078,0.0
25463,50000,2,2,2,23,0,94074,2597,-1.0
25464,10000,2,2,2,23,0,43703,3898,0.0
25465,80000,2,1,2,24,0,202223,8859,0.0
25466,170000,2,1,2,28,0,277819,15000,0.0
25467,360000,2,2,2,28,1,-1842,307,-2.0
25468,110000,2,1,1,33,1,154779,6375,2.0
25469,210000,2,2,1,34,0,111567,12000,0.0
25470,150000,2,5,1,34,0,462000,17000,0.0
25471,200000,2,2,1,34,0,92525,102576,-2.0
25472,140000,2,2,2,26,1,976932,55531,0.0
25473,80000,2,2,2,27,1,255561,10250,-0.0
25474,240000,2,3,1,24,0,818538,114537,0.0
25475,50000,2,2,1,29,0,229188,20700,0.0
25476,80000,2,1,2,28,0,257284,11652,0.0
25477,70000,2,4,1,24,0,95133,1000,-1.0
25478,50000,2,1,2,24,0,32600,21752,-1.0
25479,180000,2,1,2,28,0,98614,33326,0.0
25480,110000,2,1,2,29,0,629693,34165,0.0
25481,300000,2,2,1,29,1,1869037,66152,0.0
25482,210000,2,5,2,29,0,281265,12000,0.0
25483,200000,2,1,2,29,0,99149,49139,-0.0
